subject_nr,group,lang,trial_nr,block_index,position,img_left,img_right,x_left,y_left,x_right,y_right,first_fix_side,first_fix_rt_ms,response_time_ms,correct,arrangement,first_fix_direction,csvlog_fixated_clock,csvlog_physical_side,csvlog_physical_vert,reading_start_side,fix_matches_reading_onset,fpog_first_fix_direction,fpog_first_fix_rt_ms,fpog_first_fix_x,fpog_first_fix_y,fpog_median_ecc_px,fpog_exclusion_reason,fpog_excluded,fpog_fixated_clock,fpog_physical_side,fpog_physical_vert,bpog_first_fix_direction,bpog_first_fix_rt_ms,bpog_exclusion_reason,bpog_excluded,bpog_fixated_clock,bpog_physical_side,bpog_physical_vert
62,LTR,English,24,3,1,014.png,015.png,-308,0,308,0,014.png,211.58279999997467,603.2700000000186,undefined,"(9, 3)",left,9.0,left,,left,True,left,180.82999999998606,756.9139200000001,588.9164400000001,402.7805746820561,none,False,9.0,left,,left,201.0299999999745,none,False,9.0,left,
62,LTR,English,25,4,4,000.png,001.png,0,-308,0,308,000.png,224.2212999999465,405.95410000003176,undefined,"(12, 6)",left,12.0,,up,left,True,left,234.5899999999972,940.5456,195.21405,420.7320878402305,none,False,12.0,,up,left,214.24999999999272,none,False,12.0,,up
62,LTR,English,26,4,1,002.png,003.png,-308,0,308,0,002.png,210.9045000000333,351.44470000002184,undefined,"(9, 3)",left,9.0,left,,left,True,left,254.81999999999516,569.9871085714285,545.091737142857,343.4120792886159,none,False,9.0,left,,left,200.870000000009,none,False,9.0,left,
62,LTR,English,27,4,6,004.png,005.png,-267,154,267,-154,004.png,202.61590000000433,387.6649000000034,undefined,"(8, 2)",left,8.0,left,down,left,True,left,221.04000000001633,704.3502545454545,607.3291636363637,396.090764094496,none,False,8.0,left,down,left,194.21999999997297,none,False,8.0,left,down
62,LTR,English,28,4,2,006.png,007.png,-267,-154,267,154,006.png,213.67639999999665,482.7270999999601,undefined,"(10, 4)",left,10.0,left,up,left,True,left,247.34000000000833,593.7224533333333,388.71864,445.7985020118519,none,False,10.0,left,up,left,207.51999999998816,none,False,10.0,left,up
62,LTR,English,29,4,5,008.png,009.png,-154,267,154,-267,009.png,210.73810000001689,496.6667999999481,undefined,"(7, 1)",right,1.0,right,up,left,False,right,214.31999999998652,1188.9659428571429,215.94265714285712,368.2107850959691,none,False,1.0,right,up,right,194.26999999996042,none,False,1.0,right,up
62,LTR,English,30,4,3,010.png,011.png,-154,-267,154,267,010.png,224.7772999999579,3570.113400000031,undefined,"(11, 5)",left,11.0,left,up,left,True,left,261.6599999999494,743.29344,294.63120000000004,377.62008249825504,none,False,11.0,left,up,left,207.76999999998225,none,False,11.0,left,up
62,LTR,English,31,5,5,012.png,013.png,-154,267,154,-267,013.png,267.1308999999892,504.5537999999942,undefined,"(7, 1)",right,1.0,right,up,left,False,right,281.4000000000192,1137.0615652173913,269.67506086956524,381.97725634054933,none,False,1.0,right,up,right,254.58000000003267,none,False,1.0,right,up
62,LTR,English,32,5,2,014.png,015.png,-267,-154,267,154,014.png,207.51430000003893,596.9048000000184,undefined,"(10, 4)",left,10.0,left,up,left,True,left,241.1199999999667,607.4770285714286,502.7076,382.97694872114675,none,False,10.0,left,up,left,200.86999999995214,none,False,10.0,left,up
62,LTR,English,33,5,4,000.png,001.png,0,-308,0,308,000.png,202.05329999997048,431.81709999998566,undefined,"(12, 6)",left,12.0,,up,left,True,left,234.8299999999881,919.7338536585365,223.79997073170733,437.19876364044813,none,False,12.0,,up,left,194.6699999999737,none,False,12.0,,up
62,LTR,English,34,5,3,002.png,003.png,-154,-267,154,267,002.png,225.42979999998352,316.28370000002906,undefined,"(11, 5)",left,11.0,left,up,left,True,left,247.9600000000346,712.7947636363635,224.15939999999998,401.0806820254017,none,False,11.0,left,up,left,214.42000000001826,none,False,11.0,left,up
62,LTR,English,35,5,1,004.png,005.png,-308,0,308,0,004.png,228.3065999999526,827.0405999999493,undefined,"(9, 3)",left,9.0,left,,left,True,left,254.33000000003858,531.8984533333332,584.60592,453.26129545545905,none,False,9.0,left,,left,220.82000000000335,none,False,9.0,left,
62,LTR,English,36,5,6,006.png,007.png,-267,154,267,-154,006.png,233.62229999998817,1326.7357000000193,undefined,"(8, 2)",left,8.0,left,down,left,True,left,254.60000000003902,598.5416347826086,708.2433391304348,434.6812326485947,none,False,8.0,left,down,left,221.10000000003538,none,False,8.0,left,down
62,LTR,English,37,6,6,008.png,009.png,-267,154,267,-154,008.png,217.87100000004284,3200.9322000000393,undefined,"(8, 2)",left,8.0,left,down,left,True,left,241.15000000000464,563.8557405405405,671.8189621621623,441.75121545107675,none,False,8.0,left,down,left,207.6099999999883,none,False,8.0,left,down
62,LTR,English,38,6,3,010.png,011.png,-154,-267,154,267,010.png,221.59939999994825,402.8780000000843,undefined,"(11, 5)",left,11.0,left,up,left,True,left,227.69999999997026,682.091076923077,239.59010769230767,459.6732280229792,none,False,11.0,left,up,left,207.6099999999883,none,False,11.0,left,up
62,LTR,English,39,6,2,012.png,013.png,-267,-154,267,154,012.png,239.59659999998985,461.3692000000155,undefined,"(10, 4)",left,10.0,left,up,left,True,left,261.20000000003074,594.457945945946,425.274227027027,404.0066571662942,none,False,10.0,left,up,left,234.37000000001262,none,False,10.0,left,up
62,LTR,English,40,6,4,014.png,015.png,0,-308,0,308,014.png,244.15239999996265,344.3774000000558,undefined,"(12, 6)",left,12.0,,up,left,True,left,254.27000000001954,943.5200000000001,183.7038857142857,369.1493485374975,none,False,12.0,,up,left,234.1599999999744,none,False,12.0,,up
62,LTR,English,41,6,1,000.png,001.png,-308,0,308,0,000.png,217.8084000000381,430.4060000000172,undefined,"(9, 3)",left,9.0,left,,left,True,left,234.42999999997483,529.4508,534.913875,407.93721955615507,none,False,9.0,left,,left,207.6399999999694,none,False,9.0,left,
62,LTR,English,42,6,5,002.png,003.png,-154,267,154,-267,003.png,10.887099999992644,388.1190999999526,undefined,"(7, 1)",right,1.0,right,up,left,False,right,33.35000000004129,1007.6233142857144,224.05062857142855,446.65601510406725,first_fix_anticipatory,True,,,,right,0.0,first_fix_anticipatory,True,,,
62,LTR,English,43,7,5,004.png,005.png,-154,267,154,-267,005.png,27.3175999999512,1305.9103000000468,undefined,"(7, 1)",right,1.0,right,up,left,False,right,254.58000000003267,1190.5288258064516,267.46652903225805,415.70901786845667,none,False,1.0,right,up,right,13.43000000002803,first_fix_anticipatory,True,,,
62,LTR,English,44,7,6,006.png,007.png,-267,154,267,-154,007.png,402.48769999999786,864.0185000000056,undefined,"(8, 2)",right,2.0,right,up,left,False,right,388.5799999999904,1374.1906909090908,397.1432454545455,439.90916676660834,none,False,2.0,right,up,right,388.5799999999904,none,False,2.0,right,up
62,LTR,English,45,7,2,008.png,009.png,-267,-154,267,154,008.png,308.50459999998566,484.5632999999798,undefined,"(10, 4)",left,10.0,left,up,left,True,left,240.79000000000406,809.3088,506.9214,440.5758584624365,none,False,10.0,left,up,left,294.4400000000087,none,False,10.0,left,up
62,LTR,English,46,7,1,010.png,011.png,-308,0,308,0,010.png,245.4678000000422,492.81339999998454,undefined,"(9, 3)",left,9.0,left,,left,True,left,261.25999999999294,517.4129454545455,600.2308636363637,446.66660697393013,none,False,9.0,left,,left,234.53000000000657,none,False,9.0,left,
62,LTR,English,47,7,4,012.png,013.png,0,-308,0,308,012.png,213.63629999995464,335.66319999995176,undefined,"(12, 6)",left,12.0,,up,left,True,left,241.24000000000478,909.0896,65.1708,396.79925413142644,none,False,12.0,,up,left,201.05000000000928,none,False,12.0,,up
62,LTR,English,48,7,3,014.png,015.png,-154,-267,154,267,014.png,57.59519999998156,497.3618000000133,undefined,"(11, 5)",left,11.0,left,up,left,True,left,261.07999999999265,710.391652173913,193.8341739130435,405.90327870117034,none,False,11.0,left,up,left,46.80999999999358,first_fix_anticipatory,True,,,
63,LTR,English,1,0,1,000.png,001.png,-308,0,308,0,000.png,325.0119999999879,9375.569099999935,undefined,"(9, 3)",left,9.0,left,,left,True,left,354.91000000001804,610.9366588235295,514.3703294117647,356.2613669934609,none,False,9.0,left,,left,314.50000000000955,none,False,9.0,left,
63,LTR,English,2,0,5,002.png,003.png,-154,267,154,-267,002.png,316.901499999949,1204.935199999978,undefined,"(7, 1)",left,7.0,left,down,left,True,left,328.0700000000252,769.0849959183674,764.5879836734694,357.1305647843894,none,False,7.0,left,down,left,314.5300000000191,none,False,7.0,left,down
63,LTR,English,3,0,2,004.png,005.png,-267,-154,267,154,004.png,285.35679999997956,1450.3883000000203,undefined,"(10, 4)",left,10.0,left,up,left,True,left,328.2300000000191,665.6648861538462,332.5592492307692,382.6601611760764,none,False,10.0,left,up,left,274.8100000000022,none,False,10.0,left,up
63,LTR,English,4,0,3,006.png,007.png,-154,-267,154,267,006.png,208.8469000000332,1256.4163000000117,undefined,"(11, 5)",left,11.0,left,up,left,True,left,241.27999999998906,787.9827692307692,272.7794769230769,365.34665598441273,none,False,11.0,left,up,left,200.94000000000278,none,False,11.0,left,up
63,LTR,English,5,0,6,008.png,009.png,-267,154,267,-154,009.png,315.11610000001383,1113.6690999999992,undefined,"(8, 2)",right,2.0,right,up,left,False,right,361.73000000002276,1295.4339839999998,403.316064,405.2767880239969,none,False,2.0,right,up,right,308.0900000000213,none,False,2.0,right,up
63,LTR,English,6,0,4,010.png,011.png,0,-308,0,308,010.png,193.4327999999805,981.5593000000226,undefined,"(12, 6)",left,12.0,,up,left,True,left,388.25000000002774,920.3423999999999,153.6552947368421,352.8334962745314,none,False,12.0,,up,left,187.5,none,False,12.0,,up
63,LTR,English,7,1,2,012.png,013.png,-267,-154,267,154,012.png,222.67220000003,727.5574999999953,undefined,"(10, 4)",left,10.0,left,up,left,True,left,281.6500000000133,655.98336,380.367792,390.4725658653974,none,False,10.0,left,up,left,214.44999999999936,none,False,10.0,left,up
63,LTR,English,8,1,5,014.png,015.png,-154,267,154,-267,014.png,299.6889000000374,787.2785999999905,undefined,"(7, 1)",left,7.0,left,down,left,True,left,301.24000000000706,770.2501463414634,795.9044195121951,350.58382194550853,none,False,7.0,left,down,left,288.0000000000109,none,False,7.0,left,down
63,LTR,English,9,1,3,000.png,001.png,-154,-267,154,267,000.png,217.7627999999968,1016.6431999999912,undefined,"(11, 5)",left,11.0,left,up,left,True,left,233.7999999999738,817.6924444444444,234.1288,408.6074031022192,none,False,11.0,left,up,left,207.12999999994963,none,False,11.0,left,up
63,LTR,English,10,1,4,002.png,003.png,0,-308,0,308,002.png,295.9313999999722,1359.6412999999593,undefined,"(12, 6)",left,12.0,,up,left,True,left,307.95999999998,952.2423272727274,179.4262909090909,360.6571518405243,none,False,12.0,,up,left,287.5699999999597,none,False,12.0,,up
63,LTR,English,11,1,1,004.png,005.png,-308,0,308,0,004.png,249.87240000002205,995.3827000000164,undefined,"(9, 3)",left,9.0,left,,left,True,left,268.24999999996635,611.952929032258,507.8013677419355,370.49937320740787,none,False,9.0,left,,left,241.60999999998012,none,False,9.0,left,
63,LTR,English,12,1,6,006.png,007.png,-267,154,267,-154,006.png,303.6249999999418,814.8808999999892,undefined,"(8, 2)",left,8.0,left,down,left,True,left,261.43999999999323,675.4544,550.0989,384.39584524428506,none,False,8.0,left,down,left,294.73999999999023,none,False,8.0,left,down
63,LTR,English,13,2,4,008.png,009.png,0,-308,0,308,008.png,290.6785999999556,1135.2858000000124,undefined,"(12, 6)",left,12.0,,up,left,True,left,308.1099999999992,943.7743058823528,230.4570705882353,356.32851942671897,none,False,12.0,,up,left,281.31000000001904,none,False,12.0,,up
63,LTR,English,14,2,5,010.png,011.png,-154,267,154,-267,011.png,314.8327000000281,947.1863000000012,undefined,"(7, 1)",right,1.0,right,up,left,False,right,355.0400000000309,1111.1088,262.20015,327.55640018977346,none,False,1.0,right,up,right,307.45999999999185,none,False,1.0,right,up
63,LTR,English,15,2,6,012.png,013.png,-267,154,267,-154,012.png,224.67410000000385,917.57150000002,undefined,"(8, 2)",left,8.0,left,down,left,True,left,247.8399999999965,721.7052444444445,555.392,362.0654703906046,none,False,8.0,left,down,left,214.20999999998003,none,False,8.0,left,down
63,LTR,English,16,2,3,014.png,015.png,-154,-267,154,267,014.png,213.57140000007348,775.4899999999907,undefined,"(11, 5)",left,11.0,left,up,left,True,left,227.7300000000082,861.9346285714286,349.24062857142854,388.23791557553716,none,False,11.0,left,up,left,200.96000000000913,none,False,11.0,left,up
63,LTR,English,17,2,2,000.png,001.png,-267,-154,267,154,000.png,242.4829000000027,728.5706000000355,undefined,"(10, 4)",left,10.0,left,up,left,True,left,254.34000000001333,684.8239542857143,406.1988,399.7695842355664,none,False,10.0,left,up,left,234.38000000004422,none,False,10.0,left,up
63,LTR,English,18,2,1,002.png,003.png,-308,0,308,0,002.png,223.39080000005197,812.8414999999804,undefined,"(9, 3)",left,9.0,left,,left,True,left,261.20000000003074,653.0693485714285,489.2217942857143,351.6876595989344,none,False,9.0,left,,left,214.12000000003673,none,False,9.0,left,
63,LTR,English,19,3,2,004.png,005.png,-267,-154,267,154,004.png,239.5075000000652,791.6744000000181,undefined,"(10, 4)",left,10.0,left,up,left,True,left,287.7200000000357,663.51552,397.40723999999994,393.0580522909855,none,False,10.0,left,up,left,234.25000000003138,none,False,10.0,left,up
63,LTR,English,20,3,3,006.png,007.png,-154,-267,154,267,006.png,207.59530000004452,822.8966000000364,undefined,"(11, 5)",left,11.0,left,up,left,True,left,227.77999999999565,752.1481846153846,225.0985846153846,377.3132366746684,none,False,11.0,left,up,left,194.21999999997297,none,False,11.0,left,up
63,LTR,English,21,3,4,008.png,009.png,0,-308,0,308,008.png,418.82890000002226,888.8547999999719,undefined,"(12, 6)",left,12.0,,up,left,True,left,428.70999999996684,894.9792,179.55107999999998,354.036891396595,none,False,12.0,,up,left,401.8899999999803,none,False,12.0,,up
63,LTR,English,22,3,1,010.png,011.png,-308,0,308,0,010.png,264.850599999947,822.0836999999592,undefined,"(9, 3)",left,9.0,left,,left,True,left,281.4300000000003,694.2413837837838,513.199654054054,364.7059951825645,none,False,9.0,left,,left,254.61000000001377,none,False,9.0,left,
63,LTR,English,23,3,5,012.png,013.png,-154,267,154,-267,013.png,295.4090000000433,1243.1060999999754,undefined,"(7, 1)",right,1.0,right,up,left,False,right,334.8399999999856,1158.946683870968,334.3450064516129,317.10814006082387,none,False,1.0,right,up,right,287.4800000000164,none,False,1.0,right,up
63,LTR,English,24,3,6,014.png,015.png,-267,154,267,-154,014.png,243.06680000008785,762.4719000000041,undefined,"(8, 2)",left,8.0,left,down,left,True,left,294.73999999999023,689.1390171428571,599.76072,358.58310988910733,none,False,8.0,left,down,left,234.44000000000642,none,False,8.0,left,down
63,LTR,English,25,4,5,000.png,001.png,-154,267,154,-267,001.png,281.5760999999475,915.6736999999848,undefined,"(7, 1)",right,1.0,right,up,left,False,right,294.8000000000093,1107.296,310.65552,344.3015667402862,none,False,1.0,right,up,right,274.87000000002126,none,False,1.0,right,up
63,LTR,English,26,4,1,002.png,003.png,-308,0,308,0,002.png,240.9145000000135,932.1407000000472,undefined,"(9, 3)",left,9.0,left,,left,True,left,261.6899999999873,662.8997052631578,479.9159052631578,371.06397337825393,none,False,9.0,left,,left,228.24000000002798,none,False,9.0,left,
63,LTR,English,27,4,4,004.png,005.png,0,-308,0,308,004.png,262.40240000007907,2010.4185999999752,undefined,"(12, 6)",left,12.0,,up,left,True,left,388.48999999999023,991.1799272727272,171.82701818181818,317.1702423538369,none,False,12.0,,up,left,254.43000000001348,none,False,12.0,,up
63,LTR,English,28,4,6,006.png,007.png,-267,154,267,-154,007.png,302.98540000000503,994.9535000000616,undefined,"(8, 2)",right,2.0,right,up,left,False,right,308.0699999999865,1322.9448,373.66812,391.72751677105816,none,False,2.0,right,up,right,294.66999999999643,none,False,2.0,right,up
63,LTR,English,29,4,2,008.png,009.png,-267,-154,267,154,008.png,244.29039999993984,839.5405999999493,undefined,"(10, 4)",left,10.0,left,up,left,True,left,267.88999999996577,694.4172,435.2535,404.14803164258717,none,False,10.0,left,up,left,234.40999999996848,none,False,10.0,left,up
63,LTR,English,30,4,3,010.png,011.png,-154,-267,154,267,010.png,267.42170000000624,1254.7633999999962,undefined,"(11, 5)",left,11.0,left,up,left,True,left,294.8000000000093,776.1954909090908,238.0863272727273,370.37872375810144,none,False,11.0,left,up,left,261.320000000012,none,False,11.0,left,up
63,LTR,English,31,5,3,012.png,013.png,-154,-267,154,267,012.png,279.3886000000639,886.9376000000047,undefined,"(11, 5)",left,11.0,left,up,left,True,left,287.7799999999979,833.1682461538461,271.66043076923074,407.07246212856546,none,False,11.0,left,up,left,267.78999999999087,none,False,11.0,left,up
63,LTR,English,32,5,4,014.png,015.png,0,-308,0,308,014.png,208.7066000000341,410.179300000018,undefined,"(12, 6)",left,12.0,,up,left,True,left,221.10000000003538,981.7248,330.84774000000004,341.49930522722855,none,False,12.0,,up,left,200.73999999999614,none,False,12.0,,up
63,LTR,English,33,5,6,000.png,001.png,-267,154,267,-154,000.png,236.05299999995623,1245.199800000002,undefined,"(8, 2)",left,8.0,left,down,left,True,left,227.72000000003345,671.247,630.4419,410.86203286430555,none,False,8.0,left,down,left,227.72000000003345,none,False,8.0,left,down
63,LTR,English,34,5,2,002.png,003.png,-267,-154,267,154,002.png,265.38409999990836,1211.7374000000418,undefined,"(10, 4)",left,10.0,left,up,left,True,left,274.4200000000774,706.2826666666666,405.58160000000004,396.12415637765923,none,False,10.0,left,up,left,247.87000000003445,none,False,10.0,left,up
63,LTR,English,35,5,5,004.png,005.png,-154,267,154,-267,005.png,355.0557999999728,402.733499999973,undefined,"(7, 1)",right,1.0,right,up,left,False,right,388.3100000000468,1165.3259520000001,336.342672,335.439736912739,none,False,1.0,right,up,right,341.80000000003474,none,False,1.0,right,up
63,LTR,English,36,5,1,006.png,007.png,-308,0,308,0,006.png,227.78700000006936,992.3820000000414,undefined,"(9, 3)",left,9.0,left,,left,True,left,254.93999999991956,649.3002418604651,509.3571348837209,364.9705541847628,none,False,9.0,left,,left,214.95999999990545,none,False,9.0,left,
63,LTR,English,37,6,2,008.png,009.png,-267,-154,267,154,008.png,241.17940000008093,547.5478000000585,undefined,"(10, 4)",left,10.0,left,up,left,True,left,267.51999999999043,676.7731200000001,386.288784,356.8520602541094,none,False,10.0,left,up,left,234.01000000001204,none,False,10.0,left,up
